date,campaign_id,campaign_name,ad_format,device,impressions,clicks,ctr,cpc,spend,conversions,cpa,revenue,roas
2026-02-13,brand_awareness,Охват: узнаваемость бренда,video,desktop,19648,68,0.3461,10.5,713.89,0,,0.0,0.0
2026-02-13,brand_awareness,Охват: узнаваемость бренда,video,mobile,25855,98,0.379,7.41,725.7,0,,0.0,0.0
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1796,16,0.8909,33.34,533.42,1,533.42,8140.36,15.26
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2083,27,1.2962,25.83,697.32,0,,0.0,0.0
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1832,34,1.8559,43.27,1471.18,1,1471.18,10718.18,7.29
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,2304,45,1.9531,33.63,1513.53,1,1513.53,7952.94,5.25
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1929,34,1.7626,51.96,1766.72,1,1766.72,8195.03,4.64
2026-02-14,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3151,80,2.5389,27.55,2204.06,2,1102.03,14068.67,6.38
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3646,35,0.96,17.4,609.12,1,609.12,7550.27,12.4
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,5592,44,0.7868,17.43,766.98,0,,0.0,0.0
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,2506,25,0.9976,25.96,649.11,0,,0.0,0.0
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,4346,61,1.4036,17.03,1038.6,0,,0.0,0.0
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3395,46,1.3549,38.56,1773.59,1,1773.59,7528.61,4.24
2026-02-14,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,4505,56,1.2431,24.59,1377.01,1,1377.01,5624.95,4.08
2026-02-14,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4038,24,0.5944,15.25,366.01,0,,0.0,0.0
2026-02-14,lookalike_buyers,Look-alike: покупатели,text-image,mobile,8015,66,0.8235,14.4,950.58,1,950.58,7260.11,7.64
2026-02-14,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,4978,31,0.6227,26.0,805.94,0,,0.0,0.0
2026-02-14,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,9065,89,0.9818,13.05,1161.72,1,1161.72,6101.24,5.25
2026-02-14,lookalike_buyers,Look-alike: покупатели,video,desktop,3983,34,0.8536,26.19,890.58,0,,0.0,0.0
2026-02-14,lookalike_buyers,Look-alike: покупатели,video,mobile,7463,61,0.8174,18.14,1106.4,1,1106.4,6559.72,5.93
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7135,21,0.2943,14.51,304.69,0,,0.0,0.0
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11259,42,0.373,10.98,461.35,0,,0.0,0.0
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,26836,2,0.0075,242.99,485.97,0,,0,0.0
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,35324,3,0.0085,119.89,359.67,0,,0,0.0
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,video,desktop,9077,56,0.6169,19.29,1080.27,0,,0.0,0.0
2026-02-14,interests_electronics,Интересы: электроника и гаджеты,video,mobile,8835,58,0.6565,13.98,810.95,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,3190,18,0.5643,15.41,277.3,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,6460,36,0.5573,9.94,357.76,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,3334,17,0.5099,15.76,267.94,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,4680,36,0.7692,12.31,443.31,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,video,desktop,3279,32,0.9759,16.0,511.86,0,,0.0,0.0
2026-02-14,topics_reviews,Тематика: сайты обзоров техники,video,mobile,5502,49,0.8906,10.86,532.03,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,8426,24,0.2848,26.24,629.77,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,15684,40,0.255,16.49,659.61,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,11653,57,0.4891,33.2,1892.47,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,10578,44,0.416,22.02,968.83,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,9907,37,0.3735,30.16,1115.92,0,,0.0,0.0
2026-02-14,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,13117,62,0.4727,26.95,1670.74,0,,0.0,0.0
2026-02-14,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3296,22,0.6675,19.63,431.93,1,431.93,5998.47,13.89
2026-02-14,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,4807,48,0.9985,14.66,703.92,1,703.92,8731.66,12.4
2026-02-14,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,2846,37,1.3001,22.21,821.62,1,821.62,7080.82,8.62
2026-02-14,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6268,62,0.9892,18.13,1124.11,1,1124.11,8552.94,7.61
2026-02-14,promo_seasonal,Промо: сезонные распродажи,video,desktop,3665,59,1.6098,29.75,1755.31,2,877.65,12643.49,7.2
2026-02-14,promo_seasonal,Промо: сезонные распродажи,video,mobile,5824,114,1.9574,25.62,2921.15,3,973.72,17206.03,5.89
2026-02-14,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,13616,25,0.1836,5.16,129.1,0,,0.0,0.0
2026-02-14,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,26954,53,0.1966,4.31,228.21,0,,0.0,0.0
2026-02-14,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,15551,48,0.3087,7.41,355.86,0,,0.0,0.0
2026-02-14,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,19907,65,0.3265,5.85,380.28,0,,0.0,0.0
2026-02-14,brand_awareness,Охват: узнаваемость бренда,video,desktop,15580,64,0.4108,9.02,577.08,0,,0.0,0.0
2026-02-14,brand_awareness,Охват: узнаваемость бренда,video,mobile,17055,74,0.4339,5.01,371.05,0,,0.0,0.0
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1175,15,1.2766,26.37,395.6,0,,0.0,0.0
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2387,34,1.4244,28.5,968.84,1,968.84,11033.29,11.39
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1527,24,1.5717,38.52,924.41,1,924.41,10705.46,11.58
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,1656,34,2.0531,34.54,1174.34,0,,0.0,0.0
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1419,23,1.6209,54.16,1245.68,1,1245.68,9304.76,7.47
2026-02-15,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,1722,32,1.8583,29.89,956.34,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3000,21,0.7,16.37,343.67,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,4326,46,1.0633,14.66,674.15,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3119,26,0.8336,24.19,628.88,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,3414,39,1.1424,14.67,572.09,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,2517,29,1.1522,24.36,706.55,0,,0.0,0.0
2026-02-15,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,3201,41,1.2808,24.27,995.17,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4295,19,0.4424,23.24,441.57,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,text-image,mobile,5897,40,0.6783,10.17,406.66,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,3639,30,0.8244,19.6,587.87,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,5343,44,0.8235,11.92,524.56,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,video,desktop,3222,31,0.9621,20.96,649.64,0,,0.0,0.0
2026-02-15,lookalike_buyers,Look-alike: покупатели,video,mobile,6610,81,1.2254,15.77,1277.52,0,,0.0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,6541,27,0.4128,10.79,291.42,0,,0.0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,8729,35,0.401,6.5,227.48,0,,0.0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,20412,2,0.0098,136.16,272.31,0,,0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,36692,3,0.0082,188.5,565.51,0,,0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,video,desktop,5583,42,0.7523,21.27,893.23,0,,0.0,0.0
2026-02-15,interests_electronics,Интересы: электроника и гаджеты,video,mobile,11229,66,0.5878,13.72,905.27,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,3263,14,0.4291,12.72,178.14,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,5135,35,0.6816,12.16,425.63,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,3803,27,0.71,13.52,364.92,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,4135,35,0.8464,9.6,336.12,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,video,desktop,2832,27,0.9534,16.33,440.93,0,,0.0,0.0
2026-02-15,topics_reviews,Тематика: сайты обзоров техники,video,mobile,5196,47,0.9045,15.14,711.64,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,8559,24,0.2804,31.28,750.65,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,12715,42,0.3303,16.69,700.81,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,8173,29,0.3548,33.26,964.53,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,11387,48,0.4215,19.56,939.04,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,6391,28,0.4381,38.78,1085.97,0,,0.0,0.0
2026-02-15,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,14463,77,0.5324,33.68,2593.43,0,,0.0,0.0
2026-02-15,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3466,28,0.8078,29.05,813.49,1,813.49,7315.24,8.99
2026-02-15,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,4878,60,1.23,17.53,1051.63,1,1051.63,6549.3,6.23
2026-02-15,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,2884,27,0.9362,20.81,561.97,1,561.97,7517.87,13.38
2026-02-15,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,4711,61,1.2948,21.47,1309.4,1,1309.4,7086.71,5.41
2026-02-15,promo_seasonal,Промо: сезонные распродажи,video,desktop,2450,30,1.2245,27.95,838.62,0,,0.0,0.0
2026-02-15,promo_seasonal,Промо: сезонные распродажи,video,mobile,5581,109,1.9531,26.31,2867.63,2,1433.82,17518.21,6.11
2026-02-15,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,14137,36,0.2547,6.47,232.93,0,,0.0,0.0
2026-02-15,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,16126,39,0.2418,4.76,185.55,0,,0.0,0.0
2026-02-15,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,11523,26,0.2256,6.76,175.85,0,,0.0,0.0
2026-02-15,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,18219,59,0.3238,6.3,371.71,0,,0.0,0.0
2026-02-15,brand_awareness,Охват: узнаваемость бренда,video,desktop,10680,36,0.3371,7.98,287.4,0,,0.0,0.0
2026-02-15,brand_awareness,Охват: узнаваемость бренда,video,mobile,13554,56,0.4132,4.85,271.51,0,,0.0,0.0
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2755,33,1.1978,26.13,862.44,2,431.22,16345.78,18.95
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2673,28,1.0475,21.08,590.15,0,,0.0,0.0
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1970,25,1.269,29.63,740.79,1,740.79,11010.94,14.86
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,2638,53,2.0091,23.47,1244.04,1,1244.04,10067.07,8.09
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1906,45,2.361,57.78,2600.23,2,1300.12,19505.42,7.5
2026-02-16,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,2904,61,2.1006,28.37,1730.68,1,1730.68,7706.41,4.45
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,4408,41,0.9301,17.46,715.86,1,715.86,5989.79,8.37
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6312,62,0.9823,17.06,1057.81,1,1057.81,4666.34,4.41
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,2980,24,0.8054,23.29,559.06,0,,0.0,0.0
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5546,55,0.9917,19.44,1069.35,0,,0.0,0.0
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3279,52,1.5858,28.03,1457.65,1,1457.65,7146.69,4.9
2026-02-16,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,6731,100,1.4857,19.95,1995.03,1,1995.03,5774.02,2.89
2026-02-16,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4633,21,0.4533,19.83,416.5,0,,0.0,0.0
2026-02-16,lookalike_buyers,Look-alike: покупатели,text-image,mobile,9610,52,0.5411,10.24,532.58,0,,0.0,0.0
2026-02-16,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6292,54,0.8582,21.98,1187.12,1,1187.12,6646.44,5.6
